Pbr-3Re2-7_07080;Sigma factor AlgU regulatory protein MucB precursor;Pbr-51MFCVI2_09705;Sigma factor AlgU regulatory protein MucB precursor;Pbr-BS3663_29305;Sigma factor AlgU regulatory protein MucB precursor;Pbr-L13-6-12_09490;Sigma factor AlgU regulatory protein MucB precursor;Pbr-LBUM300_08460;Sigma factor AlgU regulatory protein MucB precursor;Pbr-NFM421_07305;Sigma factor AlgU regulatory protein MucB precursor;Pbr-PA1G7_03830;Sigma factor AlgU regulatory protein MucB precursor;Pbr-PP1_210F_25855;Sigma factor AlgU regulatory protein MucB precursor;Pbr-TM1A3_22755;Sigma factor AlgU regulatory protein MucB precursor
Pbr-3Re2-7_07085;putative periplasmic serine endoprotease DegP-like precursor;Pbr-51MFCVI2_09710;putative periplasmic serine endoprotease DegP-like precursor;Pbr-BS3663_29310;putative periplasmic serine endoprotease DegP-like precursor;Pbr-L13-6-12_09485;putative periplasmic serine endoprotease DegP-like precursor;Pbr-LBUM300_08465;putative periplasmic serine endoprotease DegP-like precursor;Pbr-NFM421_07310;putative periplasmic serine endoprotease DegP-like precursor;Pbr-PA1G7_03835;putative periplasmic serine endoprotease DegP-like precursor;Pbr-PP1_210F_25850;putative periplasmic serine endoprotease DegP-like precursor;Pbr-TM1A3_22760;putative periplasmic serine endoprotease DegP-like precursor
Pbr-3Re2-7_07090;TPR repeat-containing protein YfgC precursor;Pbr-51MFCVI2_09715;TPR repeat-containing protein YfgC precursor;Pbr-BS3663_29315;TPR repeat-containing protein YfgC precursor;Pbr-L13-6-12_09480;TPR repeat-containing protein YfgC precursor;Pbr-LBUM300_08470;TPR repeat-containing protein YfgC precursor;Pbr-NFM421_07315;TPR repeat-containing protein YfgC precursor;Pbr-PA1G7_03840;TPR repeat-containing protein YfgC precursor;Pbr-PP1_210F_25845;TPR repeat-containing protein YfgC precursor;Pbr-TM1A3_22765;TPR repeat-containing protein YfgC precursor
Pbr-3Re2-7_07095;Sulfurtransferase TusA;Pbr-51MFCVI2_09720;Sulfurtransferase TusA;Pbr-BS3663_29320;Sulfurtransferase TusA;Pbr-L13-6-12_09475;Sulfurtransferase TusA;Pbr-LBUM300_08475;Sulfurtransferase TusA;Pbr-NFM421_07320;Sulfurtransferase TusA;Pbr-PA1G7_03845;Sulfurtransferase TusA;Pbr-PP1_210F_25840;Sulfurtransferase TusA;Pbr-TM1A3_22770;Sulfurtransferase TusA
Pbr-3Re2-7_07100;pheromone autoinducer 2 transporter;Pbr-51MFCVI2_09725;pheromone autoinducer 2 transporter;Pbr-BS3663_29325;pheromone autoinducer 2 transporter;Pbr-L13-6-12_09470;pheromone autoinducer 2 transporter;Pbr-LBUM300_08480;pheromone autoinducer 2 transporter;Pbr-NFM421_07325;pheromone autoinducer 2 transporter;Pbr-PA1G7_03850;pheromone autoinducer 2 transporter;Pbr-PP1_210F_25835;pheromone autoinducer 2 transporter;Pbr-TM1A3_22775;pheromone autoinducer 2 transporter
Pbr-3Re2-7_07105;Putative peroxiredoxin bcp;Pbr-51MFCVI2_09730;Putative peroxiredoxin bcp;Pbr-BS3663_29330;Putative peroxiredoxin bcp;Pbr-L13-6-12_09465;Putative peroxiredoxin bcp;Pbr-LBUM300_08485;Putative peroxiredoxin bcp;Pbr-NFM421_07330;Putative peroxiredoxin bcp;Pbr-PA1G7_03855;Putative peroxiredoxin bcp;Pbr-PP1_210F_25830;Putative peroxiredoxin bcp;Pbr-TM1A3_22780;Putative peroxiredoxin bcp
Pbr-3Re2-7_07110;Glycine cleavage system transcriptional repressor;Pbr-51MFCVI2_09735;Glycine cleavage system transcriptional repressor;Pbr-BS3663_29335;Glycine cleavage system transcriptional repressor;Pbr-L13-6-12_09460;Glycine cleavage system transcriptional repressor;Pbr-LBUM300_08490;Glycine cleavage system transcriptional repressor;Pbr-NFM421_07335;Glycine cleavage system transcriptional repressor;Pbr-PA1G7_03860;Glycine cleavage system transcriptional repressor;Pbr-PP1_210F_25825;Glycine cleavage system transcriptional repressor;Pbr-TM1A3_22785;Glycine cleavage system transcriptional repressor
Pbr-3Re2-7_07115;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-51MFCVI2_09740;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-BS3663_29340;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-L13-6-12_09455;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-LBUM300_08495;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-NFM421_07340;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-PA1G7_03865;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-PP1_210F_25820;4-hydroxy-tetrahydrodipicolinate synthase;Pbr-TM1A3_22790;4-hydroxy-tetrahydrodipicolinate synthase
Pbr-3Re2-7_07120;lipoprotein;Pbr-51MFCVI2_09745;lipoprotein;Pbr-BS3663_29345;lipoprotein;Pbr-L13-6-12_09450;lipoprotein;Pbr-LBUM300_08500;lipoprotein;Pbr-NFM421_07345;lipoprotein;Pbr-PA1G7_03870;lipoprotein;Pbr-PP1_210F_25815;lipoprotein;Pbr-TM1A3_22795;lipoprotein
Pbr-3Re2-7_07125;Putative metallo-hydrolase YycJ;Pbr-51MFCVI2_09750;Putative metallo-hydrolase YycJ;Pbr-BS3663_29350;Putative metallo-hydrolase YycJ;Pbr-L13-6-12_09445;Putative metallo-hydrolase YycJ;Pbr-LBUM300_08505;Putative metallo-hydrolase YycJ;Pbr-NFM421_07350;Putative metallo-hydrolase YycJ;Pbr-PA1G7_03875;Putative metallo-hydrolase YycJ;Pbr-PP1_210F_25810;Putative metallo-hydrolase YycJ;Pbr-TM1A3_22800;Putative metallo-hydrolase YycJ
Pbr-3Re2-7_07130;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-51MFCVI2_09755;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-BS3663_29355;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-L13-6-12_09440;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-LBUM300_08510;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-NFM421_07355;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-PA1G7_03880;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-PP1_210F_25805;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Pbr-TM1A3_22805;Phosphoribosylaminoimidazole-succinocarboxamide synthase
Pbr-3Re2-7_07140;hypothetical protein;Pbr-51MFCVI2_09765;hypothetical protein;Pbr-BS3663_29365;hypothetical protein;;;;;;;;;Pbr-PP1_210F_25795;hypothetical protein;;
Pbr-3Re2-7_07145;hypothetical protein;Pbr-51MFCVI2_09770;hypothetical protein;Pbr-BS3663_29370;hypothetical protein;;;;;;;;;Pbr-PP1_210F_25790;hypothetical protein;;
Pbr-3Re2-7_07150;hypothetical protein;Pbr-51MFCVI2_09775;hypothetical protein;Pbr-BS3663_29375;hypothetical protein;;;;;;;;;Pbr-PP1_210F_25785;hypothetical protein;;
Pbr-3Re2-7_07155;hypothetical protein;Pbr-51MFCVI2_09780;hypothetical protein;Pbr-BS3663_29380;hypothetical protein;;;;;;;;;Pbr-PP1_210F_25775;hypothetical protein;;
Pbr-3Re2-7_07160;hypothetical protein;Pbr-51MFCVI2_09785;hypothetical protein;Pbr-BS3663_29385;hypothetical protein;Pbr-L13-6-12_09430;hypothetical protein;Pbr-LBUM300_08520;hypothetical protein;Pbr-NFM421_07365;hypothetical protein;Pbr-PA1G7_24600;hypothetical protein;Pbr-PP1_210F_25770;hypothetical protein;Pbr-TM1A3_22855;hypothetical protein
Pbr-3Re2-7_07165;Methyl-accepting chemotaxis protein PctB;Pbr-51MFCVI2_09790;Methyl-accepting chemotaxis protein PctB;Pbr-BS3663_29390;Methyl-accepting chemotaxis protein PctB;Pbr-L13-6-12_09425;Methyl-accepting chemotaxis protein PctB;Pbr-LBUM300_08525;Methyl-accepting chemotaxis protein PctB;Pbr-NFM421_07370;Methyl-accepting chemotaxis protein PctB;Pbr-PA1G7_03910;Methyl-accepting chemotaxis protein PctB;Pbr-PP1_210F_25765;Methyl-accepting chemotaxis protein PctB;Pbr-TM1A3_22860;Methyl-accepting chemotaxis protein PctB
Pbr-3Re2-7_07170;Phytanoyl-CoA dioxygenase (PhyH);Pbr-51MFCVI2_09795;Phytanoyl-CoA dioxygenase (PhyH);Pbr-BS3663_29395;Phytanoyl-CoA dioxygenase (PhyH);Pbr-L13-6-12_09420;Phytanoyl-CoA dioxygenase (PhyH);Pbr-LBUM300_08530;Phytanoyl-CoA dioxygenase (PhyH);Pbr-NFM421_07375;Phytanoyl-CoA dioxygenase (PhyH);Pbr-PA1G7_03915;Phytanoyl-CoA dioxygenase (PhyH);Pbr-PP1_210F_25760;Phytanoyl-CoA dioxygenase (PhyH);Pbr-TM1A3_22865;Phytanoyl-CoA dioxygenase (PhyH)
Pbr-3Re2-7_07175;Cupin domain protein;Pbr-51MFCVI2_09800;Cupin domain protein;Pbr-BS3663_29400;Cupin domain protein;Pbr-L13-6-12_09415;Cupin domain protein;Pbr-LBUM300_08535;Cupin domain protein;Pbr-NFM421_07380;Cupin domain protein;Pbr-PA1G7_03920;Cupin domain protein;Pbr-PP1_210F_25755;Cupin domain protein;Pbr-TM1A3_22870;Cupin domain protein
Pbr-3Re2-7_07180;Exoenzyme S synthesis regulatory protein ExsA;Pbr-51MFCVI2_09805;Exoenzyme S synthesis regulatory protein ExsA;Pbr-BS3663_29405;Exoenzyme S synthesis regulatory protein ExsA;Pbr-L13-6-12_09410;Exoenzyme S synthesis regulatory protein ExsA;Pbr-LBUM300_08540;Exoenzyme S synthesis regulatory protein ExsA;Pbr-NFM421_07385;Exoenzyme S synthesis regulatory protein ExsA;Pbr-PA1G7_03925;Exoenzyme S synthesis regulatory protein ExsA;Pbr-PP1_210F_25750;Exoenzyme S synthesis regulatory protein ExsA;Pbr-TM1A3_22875;Exoenzyme S synthesis regulatory protein ExsA
Pbr-3Re2-7_07185;hypothetical protein;Pbr-51MFCVI2_09810;hypothetical protein;Pbr-BS3663_29410;hypothetical protein;Pbr-L13-6-12_09405;hypothetical protein;Pbr-LBUM300_08545;hypothetical protein;Pbr-NFM421_07390;hypothetical protein;Pbr-PA1G7_03930;hypothetical protein;Pbr-PP1_210F_25745;hypothetical protein;Pbr-TM1A3_22880;hypothetical protein
Pbr-3Re2-7_07190;hypothetical protein;Pbr-51MFCVI2_09815;hypothetical protein;Pbr-BS3663_29415;hypothetical protein;Pbr-L13-6-12_09400;hypothetical protein;Pbr-LBUM300_08550;hypothetical protein;Pbr-NFM421_07395;hypothetical protein;Pbr-PA1G7_03935;hypothetical protein;Pbr-PP1_210F_25740;hypothetical protein;Pbr-TM1A3_22885;hypothetical protein
Pbr-3Re2-7_07195;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-51MFCVI2_09820;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-BS3663_29420;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-L13-6-12_09395;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-LBUM300_08555;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-NFM421_07400;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-PA1G7_03940;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-PP1_210F_25735;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase;Pbr-TM1A3_22890;bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase
Pbr-3Re2-7_07200;GtrA-like protein;Pbr-51MFCVI2_09825;GtrA-like protein;Pbr-BS3663_29425;GtrA-like protein;Pbr-L13-6-12_09390;GtrA-like protein;Pbr-LBUM300_08560;GtrA-like protein;Pbr-NFM421_07405;GtrA-like protein;Pbr-PA1G7_03945;GtrA-like protein;Pbr-PP1_210F_25730;GtrA-like protein;Pbr-TM1A3_22895;GtrA-like protein
Pbr-3Re2-7_07205;hypothetical protein;Pbr-51MFCVI2_09830;hypothetical protein;Pbr-BS3663_29430;hypothetical protein;Pbr-L13-6-12_09385;hypothetical protein;Pbr-LBUM300_08565;hypothetical protein;Pbr-NFM421_07410;hypothetical protein;Pbr-PA1G7_03950;hypothetical protein;Pbr-PP1_210F_25725;hypothetical protein;Pbr-TM1A3_22900;hypothetical protein
Pbr-3Re2-7_07210;Nodulation protein D 2;Pbr-51MFCVI2_09835;Nodulation protein D 2;Pbr-BS3663_29435;Nodulation protein D 2;Pbr-L13-6-12_09380;Nodulation protein D 2;Pbr-LBUM300_08570;Nodulation protein D 2;Pbr-NFM421_07415;Nodulation protein D 2;Pbr-PA1G7_03955;Nodulation protein D 2;Pbr-PP1_210F_25720;Nodulation protein D 2;Pbr-TM1A3_22905;Nodulation protein D 2
Pbr-3Re2-7_07215;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-51MFCVI2_09840;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-BS3663_29440;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-L13-6-12_09375;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-LBUM300_08575;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-NFM421_07420;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-PA1G7_03960;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-PP1_210F_25715;5-carboxymethyl-2-hydroxymuconate isomerase;Pbr-TM1A3_22910;5-carboxymethyl-2-hydroxymuconate isomerase
Pbr-3Re2-7_07220;Nodulation protein D 2;Pbr-51MFCVI2_09845;Nodulation protein D 2;Pbr-BS3663_29445;Nodulation protein D 2;Pbr-L13-6-12_09370;Nodulation protein D 2;Pbr-LBUM300_08580;Nodulation protein D 2;Pbr-NFM421_07425;Nodulation protein D 2;Pbr-PA1G7_03965;Nodulation protein D 2;Pbr-PP1_210F_25710;Nodulation protein D 2;Pbr-TM1A3_22915;Nodulation protein D 2
Pbr-3Re2-7_07225;Gamma-glutamylputrescine synthetase PuuA;Pbr-51MFCVI2_09850;Gamma-glutamylputrescine synthetase PuuA;Pbr-BS3663_29450;Gamma-glutamylputrescine synthetase PuuA;Pbr-L13-6-12_09365;Gamma-glutamylputrescine synthetase PuuA;Pbr-LBUM300_08585;Gamma-glutamylputrescine synthetase PuuA;Pbr-NFM421_07430;Gamma-glutamylputrescine synthetase PuuA;Pbr-PA1G7_03970;Gamma-glutamylputrescine synthetase PuuA;Pbr-PP1_210F_25705;Gamma-glutamylputrescine synthetase PuuA;Pbr-TM1A3_22920;Gamma-glutamylputrescine synthetase PuuA
Pbr-3Re2-7_07230;Phosphoethanolamine transferase EptA;Pbr-51MFCVI2_09855;Phosphoethanolamine transferase EptA;Pbr-BS3663_29455;Phosphoethanolamine transferase EptA;Pbr-L13-6-12_09360;Phosphoethanolamine transferase EptA;Pbr-LBUM300_08590;Phosphoethanolamine transferase EptA;Pbr-NFM421_07435;Phosphoethanolamine transferase EptA;Pbr-PA1G7_03975;Phosphoethanolamine transferase EptA;Pbr-PP1_210F_25700;Phosphoethanolamine transferase EptA;Pbr-TM1A3_22925;Phosphoethanolamine transferase EptA
Pbr-3Re2-7_07235;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-51MFCVI2_09860;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-BS3663_29460;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-L13-6-12_09355;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-LBUM300_08595;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-NFM421_07440;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-PA1G7_03980;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-PP1_210F_25695;ubiquinone/menaquinone biosynthesis methyltransferase;Pbr-TM1A3_22930;ubiquinone/menaquinone biosynthesis methyltransferase
Pbr-3Re2-7_07240;Ribonuclease D;Pbr-51MFCVI2_09865;Ribonuclease D;Pbr-BS3663_29465;Ribonuclease D;Pbr-L13-6-12_09350;Ribonuclease D;Pbr-LBUM300_08600;Ribonuclease D;Pbr-NFM421_07445;Ribonuclease D;Pbr-PA1G7_03985;Ribonuclease D;Pbr-PP1_210F_25690;Ribonuclease D;Pbr-TM1A3_22935;Ribonuclease D
Pbr-3Re2-7_07245;Protein YcgL;Pbr-51MFCVI2_09870;Protein YcgL;Pbr-BS3663_29470;Protein YcgL;Pbr-L13-6-12_09345;Protein YcgL;Pbr-LBUM300_08605;Protein YcgL;Pbr-NFM421_07450;Protein YcgL;Pbr-PA1G7_03990;Protein YcgL;Pbr-PP1_210F_25685;Protein YcgL;Pbr-TM1A3_22940;Protein YcgL
Pbr-3Re2-7_07250;Glyoxylate/hydroxypyruvate reductase A;Pbr-51MFCVI2_09875;Glyoxylate/hydroxypyruvate reductase A;Pbr-BS3663_29475;Glyoxylate/hydroxypyruvate reductase A;Pbr-L13-6-12_09340;Glyoxylate/hydroxypyruvate reductase A;Pbr-LBUM300_08610;Glyoxylate/hydroxypyruvate reductase A;Pbr-NFM421_07455;Glyoxylate/hydroxypyruvate reductase A;Pbr-PA1G7_03995;Glyoxylate/hydroxypyruvate reductase A;Pbr-PP1_210F_25680;Glyoxylate/hydroxypyruvate reductase A;Pbr-TM1A3_22945;Glyoxylate/hydroxypyruvate reductase A
Pbr-3Re2-7_07255;malonic semialdehyde reductase;Pbr-51MFCVI2_09880;malonic semialdehyde reductase;Pbr-BS3663_29480;malonic semialdehyde reductase;Pbr-L13-6-12_09335;malonic semialdehyde reductase;Pbr-LBUM300_08615;malonic semialdehyde reductase;Pbr-NFM421_07460;malonic semialdehyde reductase;Pbr-PA1G7_04000;malonic semialdehyde reductase;Pbr-PP1_210F_25675;malonic semialdehyde reductase;Pbr-TM1A3_22950;malonic semialdehyde reductase
Pbr-3Re2-7_07260;hypothetical protein;Pbr-51MFCVI2_09885;hypothetical protein;Pbr-BS3663_29485;hypothetical protein;Pbr-L13-6-12_09330;hypothetical protein;Pbr-LBUM300_08620;hypothetical protein;Pbr-NFM421_07465;hypothetical protein;Pbr-PA1G7_04005;hypothetical protein;Pbr-PP1_210F_25670;hypothetical protein;Pbr-TM1A3_22955;hypothetical protein
Pbr-3Re2-7_07265;hypothetical protein;Pbr-51MFCVI2_09890;hypothetical protein;Pbr-BS3663_29490;hypothetical protein;Pbr-L13-6-12_09325;hypothetical protein;Pbr-LBUM300_08625;hypothetical protein;Pbr-NFM421_07470;hypothetical protein;Pbr-PA1G7_04010;hypothetical protein;Pbr-PP1_210F_25665;hypothetical protein;Pbr-TM1A3_22960;hypothetical protein
Pbr-3Re2-7_07270;hypothetical protein;Pbr-51MFCVI2_09895;hypothetical protein;Pbr-BS3663_29495;hypothetical protein;Pbr-L13-6-12_09320;hypothetical protein;Pbr-LBUM300_08630;hypothetical protein;Pbr-NFM421_07475;hypothetical protein;Pbr-PA1G7_04015;hypothetical protein;Pbr-PP1_210F_25660;hypothetical protein;Pbr-TM1A3_22965;hypothetical protein
Pbr-3Re2-7_07275;SpoU rRNA Methylase family protein;Pbr-51MFCVI2_09900;SpoU rRNA Methylase family protein;Pbr-BS3663_29500;SpoU rRNA Methylase family protein;Pbr-L13-6-12_09315;SpoU rRNA Methylase family protein;Pbr-LBUM300_08635;SpoU rRNA Methylase family protein;Pbr-NFM421_07480;SpoU rRNA Methylase family protein;Pbr-PA1G7_04020;SpoU rRNA Methylase family protein;Pbr-PP1_210F_25655;SpoU rRNA Methylase family protein;Pbr-TM1A3_22970;SpoU rRNA Methylase family protein
Pbr-3Re2-7_07280;hypothetical protein;Pbr-51MFCVI2_09905;hypothetical protein;Pbr-BS3663_29505;hypothetical protein;Pbr-L13-6-12_09310;hypothetical protein;Pbr-LBUM300_08640;hypothetical protein;Pbr-NFM421_07485;hypothetical protein;Pbr-PA1G7_04025;hypothetical protein;Pbr-PP1_210F_25650;hypothetical protein;Pbr-TM1A3_22975;hypothetical protein
Pbr-3Re2-7_07285;Copper-transporting P-type ATPase;Pbr-51MFCVI2_09910;Copper-transporting P-type ATPase;Pbr-BS3663_29510;Copper-transporting P-type ATPase;Pbr-L13-6-12_09305;Copper-transporting P-type ATPase;Pbr-LBUM300_08645;Copper-transporting P-type ATPase;Pbr-NFM421_07490;Copper-transporting P-type ATPase;Pbr-PA1G7_04030;Copper-transporting P-type ATPase;Pbr-PP1_210F_25645;Copper-transporting P-type ATPase;Pbr-TM1A3_22980;Copper-transporting P-type ATPase
Pbr-3Re2-7_07290;hypothetical protein;Pbr-51MFCVI2_09915;hypothetical protein;Pbr-BS3663_29515;hypothetical protein;Pbr-L13-6-12_09300;hypothetical protein;Pbr-LBUM300_08650;hypothetical protein;Pbr-NFM421_07495;hypothetical protein;Pbr-PA1G7_04035;hypothetical protein;Pbr-PP1_210F_25640;hypothetical protein;Pbr-TM1A3_22985;hypothetical protein
Pbr-3Re2-7_07295;hypothetical protein;Pbr-51MFCVI2_09920;hypothetical protein;Pbr-BS3663_29520;hypothetical protein;Pbr-L13-6-12_09295;hypothetical protein;Pbr-LBUM300_08655;hypothetical protein;Pbr-NFM421_07500;hypothetical protein;Pbr-PA1G7_04040;hypothetical protein;Pbr-PP1_210F_25635;hypothetical protein;Pbr-TM1A3_22990;hypothetical protein
Pbr-3Re2-7_07300;spermidine synthase;Pbr-51MFCVI2_09925;spermidine synthase;Pbr-BS3663_29525;spermidine synthase;Pbr-L13-6-12_09290;spermidine synthase;Pbr-LBUM300_08660;spermidine synthase;Pbr-NFM421_07505;spermidine synthase;Pbr-PA1G7_04045;spermidine synthase;Pbr-PP1_210F_25630;spermidine synthase;Pbr-TM1A3_22995;spermidine synthase
Pbr-3Re2-7_07305;hypothetical protein;Pbr-51MFCVI2_09930;hypothetical protein;Pbr-BS3663_29530;hypothetical protein;Pbr-L13-6-12_09285;hypothetical protein;Pbr-LBUM300_08665;hypothetical protein;Pbr-NFM421_07510;hypothetical protein;Pbr-PA1G7_04050;hypothetical protein;Pbr-PP1_210F_25625;hypothetical protein;Pbr-TM1A3_23000;hypothetical protein
Pbr-3Re2-7_07310;cAMP receptor protein;Pbr-51MFCVI2_09935;cAMP receptor protein;Pbr-BS3663_29535;cAMP receptor protein;Pbr-L13-6-12_09280;cAMP receptor protein;Pbr-LBUM300_08670;cAMP receptor protein;Pbr-NFM421_07515;cAMP receptor protein;Pbr-PA1G7_04055;cAMP receptor protein;Pbr-PP1_210F_25620;cAMP receptor protein;Pbr-TM1A3_23005;cAMP receptor protein
Pbr-3Re2-7_07315;Protease 2;Pbr-51MFCVI2_09940;Protease 2;Pbr-BS3663_29540;Protease 2;Pbr-L13-6-12_09275;Protease 2;Pbr-LBUM300_08675;Protease 2;Pbr-NFM421_07520;Protease 2;Pbr-PA1G7_04060;Protease 2;Pbr-PP1_210F_25615;Protease 2;Pbr-TM1A3_23010;Protease 2
Pbr-3Re2-7_07320;hypothetical protein;Pbr-51MFCVI2_09960;hypothetical protein;Pbr-BS3663_29545;hypothetical protein;Pbr-L13-6-12_09270;hypothetical protein;Pbr-LBUM300_08680;hypothetical protein;Pbr-NFM421_07525;hypothetical protein;Pbr-PA1G7_04065;hypothetical protein;Pbr-PP1_210F_25610;hypothetical protein;Pbr-TM1A3_23015;hypothetical protein
Pbr-3Re2-7_07325;Glutamine amidotransferases class-II;Pbr-51MFCVI2_09965;Glutamine amidotransferases class-II;Pbr-BS3663_29550;Glutamine amidotransferases class-II;Pbr-L13-6-12_09265;Glutamine amidotransferases class-II;Pbr-LBUM300_08685;Glutamine amidotransferases class-II;Pbr-NFM421_07530;Glutamine amidotransferases class-II;Pbr-PA1G7_04070;Glutamine amidotransferases class-II;Pbr-PP1_210F_25605;Glutamine amidotransferases class-II;Pbr-TM1A3_23020;Glutamine amidotransferases class-II
Pbr-3Re2-7_07330;hypothetical protein;Pbr-51MFCVI2_09970;hypothetical protein;Pbr-BS3663_29555;hypothetical protein;Pbr-L13-6-12_09260;hypothetical protein;Pbr-LBUM300_08690;hypothetical protein;Pbr-NFM421_07535;hypothetical protein;Pbr-PA1G7_04075;hypothetical protein;Pbr-PP1_210F_25600;hypothetical protein;Pbr-TM1A3_23025;hypothetical protein
Pbr-3Re2-7_07335;Putative niacin/nicotinamide transporter NaiP;Pbr-51MFCVI2_09975;Putative niacin/nicotinamide transporter NaiP;Pbr-BS3663_29560;Putative niacin/nicotinamide transporter NaiP;Pbr-L13-6-12_09255;Putative niacin/nicotinamide transporter NaiP;Pbr-LBUM300_08695;Putative niacin/nicotinamide transporter NaiP;Pbr-NFM421_07540;Putative niacin/nicotinamide transporter NaiP;Pbr-PA1G7_04080;Putative niacin/nicotinamide transporter NaiP;Pbr-PP1_210F_25590;Putative niacin/nicotinamide transporter NaiP;Pbr-TM1A3_23030;Putative niacin/nicotinamide transporter NaiP
